data_avgyear,country,med_exp,min_wage
1997,Spain,12986.8556348774,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
2006,Poland,5548.3588210011,0.0
1995,Nigeria,994.506683707928,0.0
1995,Nigeria,994.506683707928,0.0
1995,Nigeria,994.506683707928,0.0
1995,Nigeria,994.506683707928,0.0
1997,Netherlands,17971.8238669017,0.0
1997,Netherlands,17971.8238669017,0.0
1997,Netherlands,17971.8238669017,0.0
2007,Malaysia,3648.2418554452,0.0
2007,Malaysia,3648.2418554452,0.0
2007,Malaysia,3648.2418554452,0.0
2007,Malaysia,3648.2418554452,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
2000,Bangladesh,538.072897251739,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
1985,Philippines,1105.86851930144,0.0
2011,South Africa,3903.23895138195,0.0
2011,South Africa,3903.23895138195,0.0
2011,South Africa,3903.23895138195,0.0
2011,South Africa,3903.23895138195,0.0
2011,South Africa,3903.23895138195,0.0
2011,South Africa,3903.23895138195,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2008,Indonesia,1466.32244309301,0.0
2013,Nigeria,2172.06380748115,0.0
2013,Nigeria,2172.06380748115,0.0
2013,Nigeria,2172.06380748115,0.0
2013,Nigeria,2172.06380748115,0.0
2013,Nigeria,2172.06380748115,0.0
2013,Nigeria,2172.06380748115,0.0
2013,Nigeria,2172.06380748115,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2007,Australia,29297.606182635,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
2005,India,584.419273682066,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1992,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
1999,Ghana,,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2017,Turkey,6947.35751749969,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2001,China,869.280559078788,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
2011,Nigeria,1894.45557036044,0.0
1970,United States,15553.4275793457,0.0
1965,United States,,0.0
1970,United States,15553.4275793457,0.0
1950,United States,,0.0
1960,United States,,0.0
1970,United States,15553.4275793457,0.0
1980,United States,19291.5972802289,0.0
1990,United States,24883.8111632342,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
1970,United States,15553.4275793457,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
2013,Thailand,2870.84897180821,0.0
1989,China,,0.0
1993,China,,0.0
1997,China,644.930089001409,0.0
2000,China,818.449716463299,0.0
1989,China,,0.0
1993,China,,0.0
1997,China,644.930089001409,0.0
2000,China,818.449716463299,0.0
1989,China,,0.0
1993,China,,0.0
1997,China,644.930089001409,0.0
2000,China,818.449716463299,0.0
1989,China,,0.0
1993,China,,0.0
1997,China,644.930089001409,0.0
2000,China,818.449716463299,0.0
1989,China,,0.0
1993,China,,0.0
1997,China,644.930089001409,0.0
2000,China,818.449716463299,0.0
1995,China,557.00671496748,0.0
1995,China,557.00671496748,0.0
1995,China,557.00671496748,0.0
1995,China,557.00671496748,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2010,Zambia,,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2002,Pakistan,787.855044427716,0.0
2003,Sri Lanka,1523.65713102672,0.0
2003,Sri Lanka,1523.65713102672,0.0
2003,Sri Lanka,1523.65713102672,0.0
2003,Sri Lanka,1523.65713102672,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1996,Thailand,2017.59014300786,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1998,Nigeria,1066.85556838792,0.0
1988,Egypt,1617.09224084016,0.0
1998,Egypt,1881.11539674552,0.0
2006,Egypt,2166.29623477043,0.0
1988,Iran,1437.11795048392,0.0
1998,Iran,1756.74319789301,0.0
2006,Iran,2597.65491252057,0.0
1988,Turkey,3251.54687064388,0.0
1998,Turkey,4148.19935843338,0.0
2006,Turkey,4893.10392305177,0.0
1988,Egypt,1617.09224084016,0.0
1988,Egypt,1617.09224084016,0.0
1988,Egypt,1617.09224084016,0.0
1998,Egypt,1881.11539674552,0.0
1998,Egypt,1881.11539674552,0.0
1998,Egypt,1881.11539674552,0.0
2006,Egypt,2166.29623477043,0.0
2006,Egypt,2166.29623477043,0.0
2006,Egypt,2166.29623477043,0.0
1987,Turkey,3276.83496779931,0.0
1987,Turkey,3276.83496779931,0.0
1987,Turkey,3276.83496779931,0.0
2001,Turkey,3855.37289249046,0.0
2001,Turkey,3855.37289249046,0.0
2001,Turkey,3855.37289249046,0.0
2006,Turkey,4893.10392305177,0.0
2006,Turkey,4893.10392305177,0.0
2006,Turkey,4893.10392305177,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
2006,Georgia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
1995,Ethiopia,,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2000,China,818.449716463299,0.0
2017,Greece,12659.2653516628,0.0
2017,Greece,12659.2653516628,0.0
2017,Greece,12659.2653516628,0.0
2017,Greece,12659.2653516628,0.0
2017,Greece,12659.2653516628,0.0
2017,Greece,12659.2653516628,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
2008,Thailand,2572.83242660696,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1983,India,329.920688234428,0.0
1993,India,386.911007252686,0.0
1999,India,480.521036115847,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1986,Papua New Guinea,,0.0
1985,Thailand,1025.46155239373,0.0
1995,Thailand,1946.31937748078,0.0
1998,Thailand,1741.87191365846,0.0
1985,Thailand,1025.46155239373,0.0
1995,Thailand,1946.31937748078,0.0
1998,Thailand,1741.87191365846,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2004,Indonesia,1301.66652024397,0.0
2007,Indonesia,1410.28632480741,0.0
2000,Indonesia,1172.26871302282,0.0
2000,Indonesia,1172.26871302282,0.0
2000,Indonesia,1172.26871302282,0.0
2007,Indonesia,1410.28632480741,0.0
2000,Indonesia,1172.26871302282,0.0
2007,Indonesia,1410.28632480741,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,United Kingdom,25208.4085121293,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2001,Spain,15116.3020306277,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2002,China,942.286885868331,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
2012,Egypt,2675.89297315467,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1999,United Kingdom,23477.9076665355,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1994,Kenya,819.175756850358,0.0
1991,Norway,18095.9717491733,0.0
1991,Norway,18095.9717491733,0.0
1991,Norway,18095.9717491733,0.0
1991,Norway,18095.9717491733,0.0
1991,Norway,18095.9717491733,0.0
1991,Norway,18095.9717491733,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
2007,Turkey,5087.84466471107,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
1960,Italy,,0.0
2001,Tanzania,430.318969726563,0.0
2006,Tanzania,510.415100097656,0.0
2014,Tanzania,571.46875,0.0
2001,Tanzania,430.318969726563,0.0
2006,Tanzania,510.415100097656,0.0
2014,Tanzania,571.46875,0.0
2001,Tanzania,430.318969726563,0.0
2006,Tanzania,510.415100097656,0.0
2014,Tanzania,571.46875,0.0
2000,Indonesia,1172.26871302282,0.0
2000,Indonesia,1172.26871302282,0.0
2000,Indonesia,1172.26871302282,0.0
2000,Indonesia,1172.26871302282,0.0
