"","V1"
"155",1.08610341610766
"156",0.747998429481193
"157",0.941398026997787
"158",1.2106890395768
"159",0.732475168649762
"160",0.649880281972121
"161",0.885672416781881
"162",1.27461269385231
"163",0.82691022703912
"164",0.890438377752982
"165",1.23808770048466
"166",0.728668218951488
"167",0.747550951567748
"168",1.21499978809419
"169",0.927714746269863
"170",1.16696826613434
"171",1.09388720512031
"172",0.984513971066644
"173",1.26884794597146
"174",0.668157739112143
"175",1.35618014398201
"176",1.19844874854852
"177",1.09194150784521
"178",0.911371813831824
"179",0.871727443311292
"180",0.905206707874246
"181",1.2160518111362
"182",1.50863794861703
"183",0.667797805356311
"184",0.818741182948839
"185",0.909892166883184
"186",0.933667602800352
"187",0.850559086433678
"188",0.683052153872566
"189",0.915118594587757
"190",0.693577982148571
"191",1.06871192091371
"192",0.810576160740258
"193",0.709710098645685
"194",1.98099118933173
"195",0.510011216531602
"196",0.932170965854202
"197",1.07301814427464
"198",0.872302048972011
"199",1.01514280137083
"200",0.867858885311269
"201",1.24927641022143
"202",1.0548294120059
"203",0.932988179924654
"204",0.670311203551077
"205",1.08075491665776
"206",0.822521966180796
"207",0.761856071648097
"208",0.770421295621411
"209",0.558769428926326
"210",1.28102485857761
"211",1.14988632513395
"212",1.19418960109574
"213",0.862817686518936
"214",1.20509236526101
"215",1.2000817531711
"216",1.25818484198519
"217",0.695740616435535
"218",0.803310428113029
"219",0.886914281820171
"220",0.769199334403263
"221",0.652003868990862
"222",0.675746544630541
"223",0.989703554771069
"224",0.723698676433621
"225",0.912091728391848
"226",0.986825595970064
"227",1.02237744800578
"228",0.852126532043471
"229",1.2279124867765
"230",1.04959089294711
"231",1.08667170051267
"232",1.19296857473674
"233",1.11755006117811
"234",1.4307978416579
"235",0.877495246543841
"236",0.787201870190248
"237",0.891169825040609
"238",1.04164910880604
"239",0.954550853458929
"240",0.799357813520292
"241",0.691023687117348
"242",0.860609684557111
"243",0.578626099693131
"244",1.04338039136007
"245",1.18606657610107
"246",0.847291584370544
"247",1.11767779879489
"248",0.756800457124684
"249",1.08992850076232
"250",1.13042287231292
"251",0.866179985400068
"252",0.788437900738251
"253",1.00272861178341
"254",0.465819358537474
"255",1.23803185601827
"256",1.30825453878435
"257",0.727826088810712
"258",1.29394093892704
"259",0.737441890180818
"260",0.953883537104301
"261",0.99886893646412
"262",0.859351240896634
"263",0.725061763750846
"264",0.732424499864383
"265",1.37548108326001
"266",0.977019018480744
"267",0.906524151751675
"268",0.730801551015235
"269",0.96739470037817
"270",1.31494711991795
"271",0.78052365313653
"272",0.851029967508753
"273",1.06670145877593
"274",0.718033312447502
"275",0.849306867429864
"276",1.2055084058755
"277",0.807251514207706
"278",0.982581998993853
"279",0.639750557227466
"280",0.726385776517314
"281",0.722034777012892
"282",1.51855452166249
"283",1.05558363639078
"284",1.07453343994375
"285",0.857623904319362
"286",1.48450518748093
"287",0.947319426766137
"288",1.41888233364266
"289",1.45631767939077
"290",0.693481936080109
"291",1.12013278998704
"292",0.827094988736522
"293",0.68323077674892
"294",0.867243832043462
"295",0.919793022781945
"296",1.17362174207421
"297",0.907752391332409
"298",1.02816694431835
"299",1.24153431295732
"300",1.56834788425978
"301",0.845259716004718
"302",0.60478645828416
"303",1.02508721389465
"304",0.870660966078415
"305",0.838855347126499
"306",1.1088648088245
"307",1.58277278747549
"308",1.12997747409975
"309",0.728223816008956
"310",0.791651409362291
"311",0.734798968322177
"312",0.733243718652464
"313",0.668642041113154
"314",0.636631035324977
"315",0.853843247390845
"316",0.51502709807922
"317",0.722099402760225
"318",1.01772532791257
"319",0.613064162991452
"320",1.14769141737437
"321",0.677601539025633
"322",1.34329415358729
"323",0.684011478367798
"324",0.684853829420994
"325",0.930957227966764
"326",0.872171851991947
"327",1.39127829258042
"328",0.98787089870663
"329",0.778231674095692
"330",1.01730926764188
"331",0.799262598224626
"332",1.10308595365822
"333",0.878616684734268
"334",0.729678268394655
"335",0.745640764699039
"336",0.937006801325957
"337",0.99568302541772
"338",0.994151709722382
"339",0.844088592433759
"340",1.17058762590368
"341",1.01601020519765
"342",0.940561911078912
"343",0.869001186516676
"344",0.727644072768777
"345",0.850649707832678
"346",1.13929008738536
"347",0.897516670942996
"348",1.17635210629575
"349",0.936577289333634
"350",0.94637669382148
"351",1.00414439056897
"352",1.43106065828488
"353",0.648537846185848
"354",1.08714596250371
"355",0.813908927147442
"356",1.20978046905601
"357",1.37111511884267
"358",0.770136643521741
"359",0.718223665868504
"360",0.991105391020519
"361",0.700565212711494
"362",0.892177564709614
"363",0.759736264739412
"364",1.11414323259272
"365",1.28697459519763
"366",1.26278539363226
"367",0.974679325335104
"368",0.850146691414065
"369",0.800954702946041
"370",0.778593400215224
"371",1.08857478160825
"372",0.83992971754031
"373",0.984508270158354
"374",1.34250120211822
"375",0.968473884473191
"376",0.974429233288065
"377",0.904905286244479
"378",1.66025831582506
"379",0.899743803085137
"380",1.00423613423429
"381",0.581950471777542
"382",0.840968392074856
"383",1.32859962205514
"384",0.821806015477009
"385",0.690617536402178
"386",0.942942345561044
"387",1.69694004205287
"388",0.912098373573821
"389",1.12685467403058
"390",1.03820040267272
"391",0.993934850560171
"392",0.984210648886078
"393",0.736515879797706
"394",1.1877014807543
"395",0.710264134198245
"396",0.852837611592389
"397",1.08258783365611
"398",1.15961880374407
"399",1.14561874120439
"400",1.17301965380415
"401",1.05826863061424
"402",0.943938928833373
"403",0.823665580225707
"404",1.17837098431029
"405",1.01767404594784
"406",1.19055111640765
"407",1.11527751208103
"408",1.04870954603807
"409",0.880587656079622
"410",0.740634101093152
"411",1.01286992944996
"412",1.38571512666357
"413",0.929020317469511
"414",1.12587855364431
"415",1.06981305520937
"416",0.728596084863906
"417",1.0177978162074
"418",1.12229101941858
"419",0.759709430888318
"420",0.657862840163875
"421",0.904617732247272
"422",0.741421179786402
"423",0.916791744328876
"424",1.19280125839137
"425",0.937596152907984
"426",0.850846822086084
"427",0.771048830533448
"428",1.12833077734218
"429",0.625007755800096
"430",0.773955498638442
"431",1.05814102521354
"432",0.811445801801947
"433",0.982403114905518
"434",1.20589105074952
"435",1.01252333335249
"436",0.612027307718867
"437",0.920426640497605
"438",1.19297264085694
"439",0.882486983908237
"440",0.674869649332537
"441",0.937911666242282
"442",0.973888191411599
"443",0.886215348602789
"444",1.61140068268895
"445",1.144407491532
"446",0.797234862686242
"447",1.00860074161656
"448",0.970081242879217
"449",1.09597360690317
"450",1.24059161993209
"451",1.24063761226525
"452",0.798411644066734
"453",1.32524660278494
"454",1.29192938497031
"455",1.17943719128976
"456",1.16047633615523
"457",0.830051562703426
"458",0.91618359039581
"459",0.731687806803552
"460",0.943246009556048
"461",1.0053000325615
"462",1.23100923432861
"463",1.07169876095391
"464",1.13780897549642
"465",1.20132282655441
"466",0.949194512214709
"467",0.777726955121517
"468",0.946133495160018
"469",1.09119160719533
"470",1.30674838967512
"471",1.53864124846247
"472",1.20034806530359
"473",0.636675538731144
"474",0.600997661053766
"475",0.858078209870499
"476",0.884473465129022
"477",0.909263948391055
"478",1.24950987810947
"479",1.54173865842223
"480",0.943440359516022
"481",0.69188702130965
"482",0.903655671877361
"483",1.21158214690583
"484",0.954328589379873
"485",1.43625482247471
"486",1.28525022484819
"487",1.03996638048154
"488",0.93235354761371
"489",1.19419132845479
"490",0.71384576719024
"491",0.980016392279309
"492",0.777431146203575
"493",0.843157093777084
"494",1.27923113313945
"495",0.728839736729443
"496",0.965052861166189
"497",0.882606439461772
"498",1.10436765917203
"499",0.957273267813936
"500",0.844850947960916
"501",0.923186158317629
"502",0.842186448445707
"503",1.23400155744804
"504",1.45217168386827
"505",1.43580237951003
"506",1.13861468307852
"507",0.896024415508646
"508",0.660212774058318
"509",0.896530931232342
"510",0.721266313743206
"511",1.04267331465891
"512",0.793035717191149
"513",0.722476114913382
"514",1.02846442302701
"515",1.47526663778239
"516",1.32533638652512
"517",1.303976790563
"518",0.573954876020241
"519",1.03729637032722
"520",0.768481217864493
"521",0.674145509273133
"522",1.13958174962358
"523",0.717259488481151
"524",0.738888704531842
"525",1.15649333770276
"526",0.673117436484963
"527",1.24278229985757
"528",1.21457577424443
"529",0.645687582099322
"530",0.96464934878842
"531",0.822061367274892
"532",0.820603734990232
"533",0.885968053937417
"534",1.21564720773235
"535",0.726299763361236
"536",1.27097044787675
"537",0.882953954738432
"538",0.947458222169201
"539",0.904086100381753
"540",1.01141780210889
"541",0.818861470687553
"542",0.79892156341391
"543",0.653064882079244
"544",0.636185867798244
"545",0.900408526865979
"546",0.924572732981275
"547",1.32095115840185
"548",0.93730635870636
"549",1.03917026214042
"550",1.26824264516627
"551",1.88283735648151
"552",0.598039549378903
"553",0.976245487901452
"554",0.965106644864548
"555",0.875364944381691
"556",1.48174378927336
"557",0.98621131989066
"558",1.03340788567324
"559",1.65299735917746
"560",0.781993719513856
"561",0.998074304225758
"562",0.77595342608805
"563",0.723547017015211
"564",0.861796275031458
"565",1.0320369786178
"566",0.871314203765725
"567",1.06840987708348
"568",1.25245132988693
"569",0.850905672828908
"570",0.741901295572819
"571",1.10649358611109
"572",0.8542469371519
"573",1.20764175437401
"574",0.798162317673645
"575",0.943085655248098
"576",0.602350164608933
"577",0.607375450027588
"578",1.27837347546578
"579",1.00218202129948
"580",0.605229086717789
"581",0.64518906652454
"582",1.18726239979516
"583",1.16916508052035
"584",0.817193634986967
"585",1.90928349710468
"586",1.06622441985159
"587",0.775139520979705
"588",1.18686080237712
"589",1.62824083634173
"590",1.0567103534351
"591",1.06574136533427
"592",1.26900640579351
"593",0.96018404080728
"594",1.23329264026112
"595",1.17338642316524
"596",1.62579880992299
"597",0.994101697152969
"598",0.524762131862818
"599",1.18663997235568
"600",1.33450637121602
"601",0.886143365891765
"602",0.740984208544093
"603",0.570711235082777
"604",1.49749431125812
"605",0.937473905876864
"606",0.783147200886332
"607",1.09271680526673
"608",1.28329243346563
"609",0.762928469191966
"610",1.06833269071507
"611",1.18243063418574
"612",1.07480929936745
"613",1.04634594836679
"614",0.887076201993723
"615",1.30197071368684
"616",0.682399506299806
"617",0.897610732200756
"618",1.46863257925555
"619",1.25661248441066
"620",1.17007396949476
"621",1.11922260621569
"622",0.73728808338629
"623",1.05722682887051
"624",1.33016095412558
"625",0.752671820992092
"626",1.65754739366542
"627",1.14403024655324
"628",1.04884667381146
"629",1.23539684048967
"630",0.583785629037389
"631",1.43098274373172
"632",0.902956893241987
"633",0.968487456973369
"634",0.876870929094466
"635",2.03030988532709
"636",0.893851114068603
"637",0.96954574393077
"638",0.848947806831299
"639",0.91926975106767
"640",0.870632377370258
"641",1.00103845783936
"642",1.05381323196864
"643",1.22557723439057
"644",0.885755756064963
"645",0.829725461745674
"646",1.21199920507362
"647",0.85036797826099
"648",1.26736592214278
"649",1.36379990066021
"650",1.19007314265099
"651",0.893599815043784
"652",0.751273564487771
"653",1.10822980529783
"654",1.31527398898745
"655",0.786929729183718
"656",0.757690728313959
"657",0.956946461909582
"658",1.01894665675132
"659",0.860356434512118
"660",0.95280664134255
"661",1.00617619740853
"662",0.889731642158526
"663",0.898579689658333
"664",0.877337725030959
"665",1.36951031153672
"666",1.20847782418858
"667",0.778881434361907
"668",0.844728831624084
"669",0.845429838613447
"670",0.88509684077732
"671",0.643530197426915
"672",0.73184301581365
"673",1.02885712144773
"674",1.05444354919418
"675",1.01688359345354
"676",0.904043858096486
"677",0.557455614363227
"678",0.845891446806755
"679",0.584619800071319
"680",0.760066678003163
"681",0.747975914411663
"682",1.25125836028171
"683",1.05924292319941
"684",0.766022817331108
"685",1.06739241843686
"686",0.819796887860908
"687",1.11166053367996
"688",1.28164228836167
"689",0.769309993013893
"690",0.747058821360102
"691",0.794351727083207
"692",0.771148049996857
"693",0.771512063961505
"694",1.56352074272328
"695",0.738187307692163
"696",1.53335088348396
"697",0.946695455125143
"698",1.40689586804269
"699",0.906596344565323
"700",1.53198373367364
"701",1.68058809528205
"702",1.09421563820303
"703",1.05511894932171
"704",0.747762185422042
"705",0.850900431505508
"706",1.0753845643145
"707",0.873221879755971
"708",0.838390640788187
"709",0.846819333350851
"710",0.739304616191532
"711",1.05936425397784
"712",0.99133173115361
"713",0.778825094588119
"714",1.20790580979515
"715",0.946997587194134
"716",1.8052107574647
"717",1.01082064844264
"718",0.837098191151937
"719",0.893745407188772
"720",1.1824841952337
"721",1.17684665141586
"722",0.826601180011662
"723",1.29970766539641
"724",0.804065265611107
"725",1.03384554660586
"726",1.15462054226126
"727",1.03751337528836
"728",1.15411981415622
"729",1.14745791040766
"730",1.00853866944914
"731",0.73052392101845
"732",1.5813097410148
"733",1.02179312713208
"734",0.782075161199575
"735",0.981318762102489
"736",0.649649992699955
"737",1.24607955885632
"738",0.617034323963489
"739",0.897495763328463
"740",1.01468622407158
"741",0.701545504051728
"742",1.13051487542643
"743",1.13054366706257
"744",1.02349534558684
"745",0.684738676181591
"746",1.07587817885546
"747",0.943637328541498
"748",1.64986776090788
"749",1.01860435320799
"750",1.21021235131493
"751",0.650940403563996
"752",0.945970023200704
"753",1.76816135206094
"754",0.720429725495201
"755",0.638060426679959
"756",1.32237246411095
"757",1.18258864939771
"758",0.833660548637829
"759",1.32440484531899
"760",0.877263970470966
"761",0.991719611328659
"762",1.15950204629193
"763",0.655817683874876
"764",0.798413714667219
"765",0.828819168077444
"766",1.45908550752758
"767",0.650899497156685
"768",1.14444678198217
"769",0.91775180334094
"770",1.25955938338088
"771",1.54695917176644
"772",0.945523326237721
"773",0.968517546257448
"774",0.577210669457012
"775",0.836337661841023
"776",0.941577273315966
"777",0.8807363622887
"778",1.03597730398631
"779",0.933846983858246
"780",0.807930404628631
"781",0.943216288180228
"782",1.08778557709769
"783",1.02975624263282
"784",0.646524572540165
"785",1.22073444061034
"786",1.50645252776475
"787",0.835914964831991
"788",0.5574677016088
"789",0.773193531242756
"790",1.21280168473453
"791",1.04103285557647
"792",1.30624451352067
"793",0.900969756771948
"794",1.53745307594156
"795",1.00633836221445
"796",0.746516608673533
"797",0.806481245473451
"798",1.22306374965041
"799",0.764336869613724
"800",1.17321012915162
"801",0.707074971398503
"802",1.23136787246272
"803",0.961171562643685
"804",1.05561932374576
"805",0.821230576207526
"806",1.08246586142511
"807",0.891491303757389
"808",0.785850397929836
"809",0.808219946230627
"810",0.773869371176406
"811",0.794424528234208
"812",0.861530919829748
"813",0.851642439843485
"814",0.816970412343707
"815",0.630905709386884
"816",1.27064351232814
"817",0.962146876684196
"818",0.57072997613807
"819",0.628539041227101
"820",1.00118856136568
"821",1.55365445855455
"822",0.974990647562234
"823",0.91926121979367
"824",1.41186161912925
"825",0.997379287898632
"826",0.67859742931241
"827",0.821713890856395
"828",1.00518494315166
"829",0.686607941507819
"830",1.34529273851209
"831",0.715483764238388
"832",0.864328971978481
"833",0.920357286154552
"834",1.67312774158087
"835",0.77003563805717
"836",0.569845199684747
"837",1.4805473776345
"838",0.952099941237178
"839",0.696730083557815
"840",0.755000116523953
"841",1.27134550081809
"842",0.735222900890213
"843",1.14310553185916
"844",0.921292226299457
"845",1.20425045199817
"846",1.07297182581528
"847",1.16019742047313
"848",1.02283508601353
"849",0.959194501500906
"850",0.934951425757731
"851",1.29960082239541
"852",0.681405679910432
"853",1.12211851265596
"854",1.09033660604588
"855",1.219430707346
"856",1.11368314969191
"857",0.737541032326968
"858",0.865653700344311
"859",1.48490934977332
"860",1.05092000439902
"861",1.21131399928967
"862",1.35834204829135
"863",1.33977669245286
"864",0.619854082526641
"865",1.45948115366753
"866",0.736289457069974
"867",0.863620598321456
"868",0.858801780744415
"869",1.17835916483213
"870",0.904382106816212
"871",1.636808573342
"872",0.790932827036604
"873",0.801643549992993
"874",1.24641258251855
"875",0.724213269195255
"876",1.34447333401677
"877",1.05534728086983
"878",1.46746292294049
"879",0.704960677301043
"880",1.22508345241921
"881",0.95674598797034
"882",0.848494241360998
"883",1.27536750455442
"884",0.971376540795642
"885",0.671175915599227
"886",1.71533095499126
"887",1.06079591229113
"888",0.765659717705627
"889",0.860714786360816
"890",0.661346518978177
"891",1.4690901299867
"892",1.00854234814641
"893",0.947037263230393
"894",0.864064879226386
"895",0.885156159084004
"896",1.33884390447241
"897",0.849501658212073
"898",0.593313616582582
"899",1.08660765895567
"900",0.986331311255532
"901",0.874350421657555
"902",0.773227350721579
"903",0.760167753208288
"904",0.93854563099838
"905",0.969701431871466
"906",0.898874583619858
"907",0.837515663197884
"908",0.713790977130521
"909",1.10905965114956
"910",0.862975328052768
"911",1.30294288594628
"912",1.05992280913502
"913",1.07640429405151
"914",0.920115396475594
"915",0.680291393795601
"916",1.46260321943649
"917",0.671755110589779
"918",1.05998910014425
"919",0.716678900397847
"920",0.970706751736775
"921",1.16870018178878
"922",0.92889991826973
"923",0.897271968230665
"924",0.897228458255644
"925",0.998839939741417
"926",0.950297272775283
"927",1.03108391378918
"928",0.905993984380549
"929",0.813726485354068
"930",0.675952955360772
"931",0.859143471378436
"932",0.535582793259895
"933",0.773276145987856
"934",0.871435495955739
"935",0.7791729986407
"936",0.754806172477671
"937",0.743418782604677
"938",0.948879483321998
"939",1.27598150163964
"940",1.05668089079502
"941",1.08511199050188
"942",0.913385871696754
"943",1.27511195200168
"944",1.00153373387802
"945",1.16672996024196
"946",0.750203935043474
"947",0.865152459319617
"948",0.923544440541422
"949",0.770719258583455
"950",0.735964463581457
"951",0.610258482680318
"952",0.832789911639736
"953",0.718384371753798
"954",1.09548264928093
"955",0.827546991256818
"956",0.923176304496633
"957",0.82172840787741
"958",1.0586735634063
"959",1.06352083729743
"960",0.872670634979401
"961",0.623491565369116
"962",0.942866841361778
"963",1.07294917880408
"964",0.736121113580591
"965",1.10058063674167
"966",0.803537033377538
"967",1.04910690220319
"968",1.30856876703954
"969",0.755262619923786
"970",0.904670629684521
"971",0.733781131526633
"972",0.876618978657591
"973",0.680391480272694
"974",0.838898678704475
"975",1.17254760059787
"976",0.682894026995815
"977",1.23618432095059
"978",0.640320267040015
"979",0.86148539318475
"980",0.832346567612159
"981",0.772484540010267
"982",1.05019888292256
"983",0.551821440452908
"984",1.48782902328536
"985",1.15318153852243
"986",0.848771197713639
"987",1.06373829044918
"988",1.36108340631121
"989",0.64237810753189
"990",0.744572344688091
"991",1.19219361661665
"992",0.79902810796079
"993",1.11433115983459
"994",0.865886606316627
"995",0.871062547275631
"996",1.19242662079773
"997",0.933619921485117
"998",1.30754353739407
"999",1.43906288590399
"1000",0.875109230984655
"1001",0.808136105949799
"1002",0.589447237532128
"1003",0.49221363707783
"1004",0.720857746452596
"1005",0.967490903677755
"1006",0.923115899365712
"1007",0.871645061047128
"1008",0.79681384182903
"1009",0.568826688749482
"1010",0.837887404331621
"1011",1.11443344119468
"1012",1.39605215221287
"1013",0.532780491814769
"1014",0.993277988310235
"1015",1.02001910115335
"1016",1.1057574543214
"1017",0.800040191738978
"1018",1.06614983464254
"1019",0.990180358197473
"1020",0.945758002981061
"1021",0.832388403770619
"1022",0.708074392474634
"1023",0.952098063611384
"1024",0.668919461412986
"1025",0.909197584212071
"1026",1.07702974179594
"1027",0.82437903752099
"1028",0.793272765898102
"1029",0.763749012442093
"1030",0.822175604354131
"1031",1.32079715190606
"1032",0.943690938630587
"1033",0.54842602104142
"1034",1.06581295844527
"1035",0.901198861375919
"1036",0.677303493415897
"1037",1.48847066358713
"1038",1.24347425127157
"1039",0.759252014609584
"1040",0.832053619351897
"1041",1.16517137316364
"1042",0.671724903639942
"1043",1.50158803254502
"1044",1.05756997462786
"1045",0.666164180104864
"1046",1.20120891414045
"1047",1.07994611547128
"1048",1.33658223092919
"1049",0.717299702740691
"1050",0.88317364410614
"1051",0.85498641270203
"1052",1.50855397890208
"1053",1.09196330989642
"1054",1.25503884904517
"1055",1.13959608030956
"1056",0.816760089992064
"1057",0.872978494208226
"1058",0.753071182558028
"1059",0.812868593274835
"1060",1.07386570763595
"1061",0.76653049582129
"1062",0.941356217628823
"1063",0.826472803025904
"1064",0.81975886700943
"1065",1.36062951005589
"1066",1.1225796288914
"1067",0.798677686675806
"1068",0.976017676268088
"1069",0.96965317655898
"1070",0.729660235857364
"1071",0.931891306095607
"1072",1.37320514818352
"1073",1.0853575269886
"1074",0.913906118713125
"1075",0.827162058515679
"1076",1.0617652733802
"1077",1.22231835247036
"1078",0.945913377788304
"1079",0.869637731507227
"1080",1.52751434917077
"1081",1.0930156921352
"1082",0.875318020021901
"1083",0.64296425236438
"1084",1.24256896683947
"1085",1.01407513874124
"1086",0.981131052467821
"1087",0.905600281554133
"1088",0.909672147423416
"1089",0.878163581519889
"1090",1.21022544193549
"1091",0.873753652963409
"1092",0.627584676199812
"1093",1.07627108087004
"1094",0.82941230565949
"1095",1.12115853192192
"1096",1.34064403756294
"1097",1.02597828704715
"1098",1.39933280851237
"1099",1.50207591968302
"1100",0.634501487565666
"1101",0.980800053745858
"1102",0.780599348792795
"1103",0.785980393888154
"1104",0.964452258163222
"1105",1.79558610934695
"1106",0.755705688643288
"1107",1.36520931572537
"1108",0.945225138479903
"1109",0.816271426103681
"1110",0.700332723094053
"1111",0.918229020851532
"1112",1.13122288196044
"1113",1.7410261812497
"1114",1.16272064960257
"1115",0.972562320988724
"1116",0.839317967394763
"1117",1.27480343674554
"1118",1.36636889926379
"1119",0.937475679116141
"1120",0.741733350365164
"1121",1.28741833107238
"1122",0.863852145639842
"1123",0.895934584349625
"1124",0.915969737994734
"1125",1.38788013008012
"1126",1.00373491376707
"1127",1.09549099093517
"1128",1.27707383838619
"1129",0.802898148039548
"1130",0.997051043032156
"1131",1.2644033513747
"1132",1.14605697182394
"1133",0.940164199177431
"1134",0.854628640837042
"1135",0.972692587414297
"1136",0.841562307095459
"1137",1.00836087158644
"1138",0.589669516290231
"1139",0.822323236837791
"1140",0.922184558519992
"1141",1.15587633727674
"1142",0.769148846688753
"1143",1.0122066893629
"1144",1.12639500361552
"1145",1.08874255417582
"1146",0.827203419784892
"1147",1.14213067567132
"1148",0.98271935474241
"1149",1.25484001264002
"1150",1.09068266317836
"1151",0.821754223239725
"1152",1.41537605529203
"1153",0.921096648086445
"1154",0.971118890908685
"1155",1.24064607633264
"1156",1.08762554074587
"1157",0.661472741820872
"1158",1.12940864293123
"1159",0.995333032612653
"1160",1.0987668804323
"1161",0.826621347068137
"1162",1.26136277984219
"1163",0.875964059733643
"1164",0.786161805541542
"1165",0.912787487926798
"1166",1.10868620933621
"1167",0.985043936564029
"1168",0.842579286513685
"1169",0.701671624192162
"1170",0.98802329232522
"1171",0.930768075952532
"1172",0.988985041094075
"1173",0.707646967570875
"1174",0.857212844626111
"1175",0.851182678208835
"1176",1.12776580432531
"1177",0.843213206372622
"1178",0.758317007335942
"1179",0.903822762979398
"1180",0.711071393986149
"1181",1.52764435396038
"1182",1.05772084469461
"1183",0.669838486835104
"1184",0.931795895244106
"1185",0.787397753787333
"1186",0.934604906493047
"1187",1.19908528360063
"1188",1.2456538106194
"1189",0.862365847765511
"1190",0.787418190324841
"1191",0.955306532614429
"1192",1.00380300981946
"1193",1.25848193298073
"1194",0.70232417088039
"1195",1.52744746059385
"1196",1.05527591442803
"1197",0.739194210954987
"1198",0.964853541564959
"1199",0.983929696731174
"1200",0.857085750196714
"1201",1.01867595944537
"1202",0.907149251182889
"1203",0.815645602104958
"1204",0.673525833958623
"1205",1.10488176858172
"1206",0.663022720555286
"1207",1.03803029811529
"1208",0.863637296351081
"1209",0.888150953177829
"1210",0.787273235679858
"1211",0.883954158022477
"1212",0.712662321800759
"1213",1.03062178209411
"1214",1.25227825390601
"1215",0.824205288933397
"1216",1.21532877941393
"1217",0.922470688681076
"1218",0.848904134486397
"1219",1.15893381729985
"1220",0.731106718865081
"1221",1.20982076157817
"1222",0.772307641586674
"1223",1.35112064563777
"1224",0.902962962284679
"1225",0.602048668190138
"1226",0.965743750227751
"1227",0.782002055602217
"1228",0.730779486599367
"1229",0.831407587484263
"1230",1.6358458738847
"1231",1.11197143150717
"1232",0.98304193371505
"1233",1.33310237357839
"1234",0.770405790849879
"1235",0.779102623055625
"1236",0.686651015748479
"1237",0.872501092604383
"1238",0.881379825437235
"1239",1.23001114170648
"1240",0.839007195616281
"1241",0.656052883573806
"1242",0.887082354750253
"1243",0.6944469543836
"1244",1.21433953604851
"1245",1.1927927069868
"1246",1.04606823338948
"1247",0.917785013406786
"1248",0.952515552931879
"1249",0.825389807146618
